,dataset,movie,shot,scale_label,scale_val,move_label,move_val,total_frames,fps,trailer_duration,frame_height,frame_width,frame_channels
4733,train,tt2400437,0090,ECS,0,Motion,0,153.0,24.0,6.4,720.0,1280.0,3
4734,train,tt2400437,0097,MS,2,Static,4,31.0,24.0,1.3,720.0,1280.0,3
4735,train,tt2400437,0115,ECS,0,Static,4,117.0,24.0,4.9,720.0,1280.0,3
4736,train,tt2400437,0124,ECS,0,Static,4,49.0,24.0,2.0,720.0,1280.0,3
4737,train,tt2400437,0125,MS,2,Motion,0,101.0,24.0,4.2,720.0,1280.0,3
4738,train,tt2400441,0012,MS,2,Motion,0,51.0,24.0,2.1,720.0,1280.0,3
4739,train,tt2400441,0013,ECS,0,Static,4,23.0,24.0,1.0,720.0,1280.0,3
4740,train,tt2400441,0016,CS,1,Motion,0,20.0,24.0,0.8,720.0,1280.0,3
4741,train,tt2400441,0039,CS,1,Static,4,22.0,24.0,0.9,720.0,1280.0,3
4742,train,tt2400441,0061,MS,2,Motion,0,33.0,24.0,1.4,720.0,1280.0,3
4743,train,tt2400441,0063,MS,2,Static,4,31.0,24.0,1.3,720.0,1280.0,3
4744,train,tt2400473,0005,ECS,0,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
4745,train,tt2400473,0013,ECS,0,Static,4,31.0,24.0,1.3,720.0,1280.0,3
4746,train,tt2400473,0039,MS,2,Motion,0,38.0,24.0,1.6,720.0,1280.0,3
4747,train,tt2400473,0047,ECS,0,Motion,0,34.0,24.0,1.4,720.0,1280.0,3
4748,train,tt2400473,0052,ECS,0,Static,4,17.0,24.0,0.7,720.0,1280.0,3
4749,train,tt2400473,0053,LS,4,Motion,0,24.0,24.0,1.0,720.0,1280.0,3
4750,train,tt2400473,0055,ECS,0,Static,4,66.0,24.0,2.8,720.0,1280.0,3
4751,train,tt2400473,0062,CS,1,Motion,0,15.0,24.0,0.6,720.0,1280.0,3
4752,train,tt2400473,0083,FS,3,Static,4,14.0,24.0,0.6,720.0,1280.0,3
4753,train,tt2401099,0002,LS,4,Motion,0,74.0,25.0,3.0,1080.0,1920.0,3
4754,train,tt2401099,0004,LS,4,Motion,0,26.0,25.0,1.0,1080.0,1920.0,3
4755,train,tt2401099,0005,LS,4,Motion,0,26.0,25.0,1.0,1080.0,1920.0,3
4756,train,tt2401099,0006,LS,4,Static,4,26.0,25.0,1.0,1080.0,1920.0,3
4757,train,tt2401099,0027,LS,4,Motion,0,72.0,25.0,2.9,1080.0,1920.0,3
4758,train,tt2401099,0036,FS,3,Motion,0,21.0,25.0,0.8,1080.0,1920.0,3
4759,train,tt2401099,0042,LS,4,Static,4,35.0,25.0,1.4,1080.0,1920.0,3
4760,train,tt2401223,0028,ECS,0,Static,4,150.0,30.0,5.0,1080.0,1920.0,3
4761,train,tt2401561,0009,MS,2,Static,4,18.0,24.0,0.8,720.0,1280.0,3
4762,train,tt2401561,0046,CS,1,Static,4,15.0,24.0,0.6,720.0,1280.0,3
4763,train,tt2401561,0049,CS,1,Static,4,15.0,24.0,0.6,720.0,1280.0,3
4764,train,tt2401585,0025,CS,1,Static,4,14.0,24.0,0.6,1080.0,1920.0,3
4765,train,tt2401585,0035,LS,4,Motion,0,56.0,24.0,2.3,1080.0,1920.0,3
4766,train,tt2401585,0038,LS,4,Push,1,32.0,24.0,1.3,1080.0,1920.0,3
4767,train,tt2401585,0048,FS,3,Motion,0,28.0,24.0,1.2,1080.0,1920.0,3
4768,train,tt2401619,0022,MS,2,Static,4,36.0,25.0,1.4,1080.0,1920.0,3
4769,train,tt2401711,0023,ECS,0,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
4770,train,tt2401711,0053,LS,4,Motion,0,15.0,24.0,0.6,1080.0,1920.0,3
4771,train,tt2401711,0063,CS,1,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
4772,train,tt2401711,0066,MS,2,Motion,0,94.0,24.0,3.9,1080.0,1920.0,3
4773,train,tt2401715,0005,FS,3,Static,4,31.0,24.0,1.3,720.0,1280.0,3
4774,train,tt2401715,0010,LS,4,Motion,0,26.0,24.0,1.1,720.0,1280.0,3
4775,train,tt2401715,0020,FS,3,Static,4,65.0,24.0,2.7,720.0,1280.0,3
4776,train,tt2401715,0042,ECS,0,Static,4,26.0,24.0,1.1,720.0,1280.0,3
4777,train,tt2401715,0045,FS,3,Static,4,15.0,24.0,0.6,720.0,1280.0,3
4778,train,tt2401715,0065,ECS,0,Static,4,16.0,24.0,0.7,720.0,1280.0,3
4779,train,tt2401769,0013,MS,2,Motion,0,22.0,24.0,0.9,1080.0,1620.0,3
4780,train,tt2401789,0022,FS,3,Static,4,46.0,24.0,1.9,720.0,1280.0,3
4781,train,tt2401789,0028,CS,1,Static,4,22.0,24.0,0.9,720.0,1280.0,3
4782,train,tt2401789,0029,CS,1,Static,4,22.0,24.0,0.9,720.0,1280.0,3
4783,train,tt2401789,0030,ECS,0,Static,4,49.0,24.0,2.0,720.0,1280.0,3
4784,train,tt2401789,0039,CS,1,Static,4,26.0,24.0,1.1,720.0,1280.0,3
4785,train,tt2401789,0042,FS,3,Static,4,38.0,24.0,1.6,720.0,1280.0,3
4786,train,tt2401807,0001,FS,3,Motion,0,70.0,24.0,2.9,720.0,1280.0,3
4787,train,tt2401807,0028,ECS,0,Static,4,49.0,24.0,2.0,720.0,1280.0,3
4788,train,tt2401807,0030,FS,3,Motion,0,17.0,24.0,0.7,720.0,1280.0,3
4789,train,tt2401807,0038,FS,3,Static,4,17.0,24.0,0.7,720.0,1280.0,3
4790,train,tt2401807,0048,FS,3,Static,4,17.0,24.0,0.7,720.0,1280.0,3
4791,train,tt2401807,0049,FS,3,Static,4,37.0,24.0,1.5,720.0,1280.0,3
4792,train,tt2401807,0052,CS,1,Push,1,35.0,24.0,1.5,720.0,1280.0,3
4793,train,tt2401807,0066,CS,1,Static,4,17.0,24.0,0.7,720.0,1280.0,3
4794,train,tt2401842,0015,MS,2,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
4795,train,tt2401842,0024,MS,2,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
4796,train,tt2401912,0003,FS,3,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
4797,train,tt2401912,0004,FS,3,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
4798,train,tt2401912,0005,CS,1,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
4799,train,tt2401912,0012,LS,4,Static,4,42.0,25.0,1.7,1080.0,1920.0,3
4800,train,tt2401912,0023,MS,2,Motion,0,35.0,25.0,1.4,1080.0,1920.0,3
4801,train,tt2401912,0026,MS,2,Motion,0,61.0,25.0,2.4,1080.0,1920.0,3
4802,train,tt2401912,0059,CS,1,Static,4,46.0,25.0,1.8,1080.0,1920.0,3
4803,train,tt2402091,0009,CS,1,Static,4,38.0,25.0,1.5,1080.0,1920.0,3
4804,train,tt2402091,0013,MS,2,Static,4,74.0,25.0,3.0,1080.0,1920.0,3
4805,train,tt2402091,0020,CS,1,Static,4,34.0,25.0,1.4,1080.0,1920.0,3
4806,train,tt2402127,0027,ECS,0,Static,4,16.0,25.0,0.6,720.0,1280.0,3
4807,train,tt2402127,0029,CS,1,Motion,0,20.0,25.0,0.8,720.0,1280.0,3
4808,train,tt2402127,0037,FS,3,Static,4,27.0,25.0,1.1,720.0,1280.0,3
4809,train,tt2402577,0008,LS,4,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
4810,train,tt2402577,0021,ECS,0,Motion,0,74.0,25.0,3.0,1080.0,1920.0,3
4811,train,tt2402577,0023,CS,1,Static,4,41.0,25.0,1.6,1080.0,1920.0,3
4812,train,tt2402577,0052,FS,3,Motion,0,25.0,25.0,1.0,1080.0,1920.0,3
4813,train,tt2402982,0001,FS,3,Motion,0,50.0,25.0,2.0,1080.0,1920.0,3
4814,train,tt2402982,0004,FS,3,Static,4,34.0,25.0,1.4,1080.0,1920.0,3
4815,train,tt2402982,0006,FS,3,Static,4,47.0,25.0,1.9,1080.0,1920.0,3
4816,train,tt2402982,0009,FS,3,Static,4,43.0,25.0,1.7,1080.0,1920.0,3
4817,train,tt2402982,0015,MS,2,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
4818,train,tt2402982,0017,FS,3,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
4819,train,tt2402982,0026,FS,3,Motion,0,67.0,25.0,2.7,1080.0,1920.0,3
4820,train,tt2402982,0034,FS,3,Motion,0,49.0,25.0,2.0,1080.0,1920.0,3
4821,train,tt2403021,0020,LS,4,Motion,0,79.0,60.0,1.3,1080.0,1920.0,3
4822,train,tt2403021,0026,ECS,0,Static,4,39.0,60.0,0.7,1080.0,1920.0,3
4823,train,tt2403021,0052,ECS,0,Static,4,26.0,60.0,0.4,1080.0,1920.0,3
4824,train,tt2403021,0056,FS,3,Motion,0,46.0,60.0,0.8,1080.0,1920.0,3
4825,train,tt2403021,0064,CS,1,Motion,0,27.0,60.0,0.5,1080.0,1920.0,3
4826,train,tt2403021,0083,FS,3,Static,4,29.0,60.0,0.5,1080.0,1920.0,3
4827,train,tt2403029,0050,MS,2,Static,4,20.0,25.0,0.8,1080.0,1920.0,3
4828,train,tt2403393,0019,MS,2,Static,4,18.0,24.0,0.8,816.0,1920.0,3
4829,train,tt2403393,0064,CS,1,Static,4,15.0,24.0,0.6,816.0,1920.0,3
4830,train,tt2403419,0007,ECS,0,Motion,0,38.0,25.0,1.5,1080.0,1920.0,3
4831,train,tt2403827,0003,ECS,0,Static,4,70.0,24.0,2.9,1152.0,2048.0,3
4832,train,tt2403827,0023,ECS,0,Static,4,14.0,24.0,0.6,1152.0,2048.0,3
4833,train,tt2403877,0008,MS,2,Static,4,149.0,25.0,6.0,1080.0,1920.0,3
4834,train,tt2403877,0035,MS,2,Static,4,30.0,25.0,1.2,1080.0,1920.0,3
4835,train,tt2403961,0001,LS,4,Motion,0,47.0,24.0,2.0,1080.0,1920.0,3
4836,train,tt2403961,0002,LS,4,Motion,0,38.0,24.0,1.6,1080.0,1920.0,3
4837,train,tt2403961,0003,CS,1,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
4838,train,tt2403961,0035,CS,1,Motion,0,39.0,24.0,1.6,1080.0,1920.0,3
4839,train,tt2403961,0040,LS,4,Motion,0,20.0,24.0,0.8,1080.0,1920.0,3
4840,train,tt2403991,0004,CS,1,Static,4,17.0,25.0,0.7,1080.0,1920.0,3
4841,train,tt2403991,0006,ECS,0,Static,4,15.0,25.0,0.6,1080.0,1920.0,3
4842,train,tt2403991,0015,MS,2,Static,4,49.0,25.0,2.0,1080.0,1920.0,3
4843,train,tt2403991,0017,ECS,0,Static,4,40.0,25.0,1.6,1080.0,1920.0,3
4844,train,tt2403991,0041,CS,1,Static,4,34.0,25.0,1.4,1080.0,1920.0,3
4845,train,tt2404192,0008,FS,3,Motion,0,53.0,24.0,2.2,720.0,1280.0,3
4846,train,tt2404192,0010,ECS,0,Motion,0,58.0,24.0,2.4,720.0,1280.0,3
4847,train,tt2404192,0014,ECS,0,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
4848,train,tt2404192,0025,CS,1,Motion,0,30.0,24.0,1.2,720.0,1280.0,3
4849,train,tt2404192,0033,FS,3,Static,4,71.0,24.0,3.0,720.0,1280.0,3
4850,train,tt2404192,0042,ECS,0,Motion,0,32.0,24.0,1.3,720.0,1280.0,3
4851,train,tt2404192,0043,ECS,0,Motion,0,71.0,24.0,3.0,720.0,1280.0,3
4852,train,tt2404197,0006,MS,2,Static,4,69.0,24.0,2.9,1080.0,1920.0,3
4853,train,tt2404197,0010,MS,2,Static,4,54.0,24.0,2.2,1080.0,1920.0,3
4854,train,tt2404233,0001,LS,4,Motion,0,108.0,24.0,4.5,1080.0,1920.0,3
4855,train,tt2404233,0009,FS,3,Push,1,23.0,24.0,1.0,1080.0,1920.0,3
4856,train,tt2404233,0014,FS,3,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
4857,train,tt2404233,0016,LS,4,Motion,0,33.0,24.0,1.4,1080.0,1920.0,3
4858,train,tt2404233,0020,CS,1,Static,4,24.0,24.0,1.0,1080.0,1920.0,3
4859,train,tt2404233,0038,FS,3,Push,1,32.0,24.0,1.3,1080.0,1920.0,3
4860,train,tt2404299,0002,CS,1,Static,4,51.0,24.0,2.1,720.0,1280.0,3
4861,train,tt2404299,0003,MS,2,Static,4,43.0,24.0,1.8,720.0,1280.0,3
4862,train,tt2404299,0031,CS,1,Static,4,66.0,24.0,2.8,720.0,1280.0,3
4863,train,tt2404299,0032,MS,2,Static,4,30.0,24.0,1.2,720.0,1280.0,3
4864,train,tt2404299,0052,MS,2,Static,4,25.0,24.0,1.0,720.0,1280.0,3
4865,train,tt2404461,0026,ECS,0,Static,4,23.0,25.0,0.9,720.0,1280.0,3
4866,train,tt2404461,0047,CS,1,Static,4,26.0,25.0,1.0,720.0,1280.0,3
4867,train,tt2404463,0007,MS,2,Motion,0,23.0,25.0,0.9,720.0,1280.0,3
4868,train,tt2404463,0008,MS,2,Motion,0,26.0,25.0,1.0,720.0,1280.0,3
4869,train,tt2404463,0019,FS,3,Static,4,19.0,25.0,0.8,720.0,1280.0,3
4870,train,tt2404463,0020,CS,1,Static,4,19.0,25.0,0.8,720.0,1280.0,3
4871,train,tt2404463,0021,CS,1,Static,4,22.0,25.0,0.9,720.0,1280.0,3
4872,train,tt2404463,0054,LS,4,Motion,0,18.0,25.0,0.7,720.0,1280.0,3
4873,train,tt2404463,0055,MS,2,Static,4,15.0,25.0,0.6,720.0,1280.0,3
4874,train,tt2404463,0059,MS,2,Static,4,27.0,25.0,1.1,720.0,1280.0,3
4875,train,tt2404463,0065,FS,3,Static,4,17.0,25.0,0.7,720.0,1280.0,3
4876,train,tt2404463,0074,MS,2,Static,4,15.0,25.0,0.6,720.0,1280.0,3
4877,train,tt2404463,0104,MS,2,Static,4,105.0,25.0,4.2,720.0,1280.0,3
4878,train,tt2404469,0098,MS,2,Pull,2,97.0,24.0,4.0,1038.0,1920.0,3
4879,train,tt2404645,0007,MS,2,Static,4,17.0,24.0,0.7,720.0,1280.0,3
4880,train,tt2404645,0020,CS,1,Static,4,23.0,24.0,1.0,720.0,1280.0,3
4881,train,tt2404940,0001,ECS,0,Static,4,34.0,24.0,1.4,720.0,1280.0,3
4882,train,tt2404940,0031,CS,1,Static,4,22.0,24.0,0.9,720.0,1280.0,3
4883,train,tt2405724,0007,FS,3,Motion,0,28.0,24.0,1.2,1024.0,2048.0,3
4884,train,tt2405754,0017,FS,3,Static,4,25.0,30.0,0.8,1080.0,1920.0,3
4885,train,tt2405792,0014,CS,1,Static,4,14.0,24.0,0.6,720.0,1280.0,3
4886,train,tt2405792,0018,FS,3,Static,4,20.0,24.0,0.8,720.0,1280.0,3
4887,train,tt2405792,0031,CS,1,Static,4,35.0,24.0,1.5,720.0,1280.0,3
4888,train,tt2405792,0039,CS,1,Push,1,21.0,24.0,0.9,720.0,1280.0,3
4889,train,tt2405792,0056,MS,2,Motion,0,23.0,24.0,1.0,720.0,1280.0,3
4890,train,tt2409300,0016,CS,1,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
4891,train,tt2409300,0017,CS,1,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
4892,train,tt2409300,0027,CS,1,Static,4,41.0,24.0,1.7,1080.0,1920.0,3
4893,train,tt2409300,0031,CS,1,Motion,0,16.0,24.0,0.7,1080.0,1920.0,3
4894,train,tt2409300,0046,CS,1,Static,4,70.0,24.0,2.9,1080.0,1920.0,3
4895,train,tt2409634,0001,FS,3,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
4896,train,tt2409634,0006,MS,2,Static,4,42.0,24.0,1.8,1080.0,1920.0,3
4897,train,tt2409634,0045,CS,1,Static,4,35.0,24.0,1.5,1080.0,1920.0,3
4898,train,tt2409812,0019,CS,1,Static,4,56.0,24.0,2.3,1080.0,1920.0,3
4899,train,tt2409812,0028,CS,1,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
4900,train,tt2409812,0050,CS,1,Static,4,20.0,24.0,0.8,1080.0,1920.0,3
4901,train,tt2409812,0055,ECS,0,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
4902,train,tt2411112,0010,MS,2,Static,4,51.0,50.0,1.0,1080.0,1920.0,3
4903,train,tt2411112,0019,FS,3,Motion,0,63.0,50.0,1.3,1080.0,1920.0,3
4904,train,tt2411112,0020,FS,3,Static,4,55.0,50.0,1.1,1080.0,1920.0,3
4905,train,tt2411112,0022,MS,2,Static,4,117.0,50.0,2.3,1080.0,1920.0,3
4906,train,tt2411112,0033,FS,3,Static,4,64.0,50.0,1.3,1080.0,1920.0,3
4907,train,tt2411112,0038,MS,2,Static,4,80.0,50.0,1.6,1080.0,1920.0,3
4908,train,tt2411112,0040,FS,3,Static,4,53.0,50.0,1.1,1080.0,1920.0,3
4909,train,tt2411144,0013,MS,2,Static,4,28.0,25.0,1.1,1080.0,1920.0,3
4910,train,tt2411144,0023,MS,2,Motion,0,49.0,25.0,2.0,1080.0,1920.0,3
4911,train,tt2411144,0036,CS,1,Static,4,58.0,25.0,2.3,1080.0,1920.0,3
4912,train,tt2411144,0045,FS,3,Static,4,16.0,25.0,0.6,1080.0,1920.0,3
4913,train,tt2411144,0057,FS,3,Motion,0,20.0,25.0,0.8,1080.0,1920.0,3
4914,train,tt2413338,0006,MS,2,Static,4,39.0,24.0,1.6,720.0,1280.0,3
4915,train,tt2413338,0008,LS,4,Static,4,54.0,24.0,2.2,720.0,1280.0,3
4916,train,tt2413338,0055,CS,1,Static,4,17.0,24.0,0.7,720.0,1280.0,3
4917,train,tt2413338,0061,CS,1,Motion,0,17.0,24.0,0.7,720.0,1280.0,3
4918,train,tt2413338,0072,CS,1,Motion,0,29.0,24.0,1.2,720.0,1280.0,3
4919,train,tt2413494,0021,CS,1,Motion,0,85.0,24.0,3.5,720.0,1280.0,3
4920,train,tt2413494,0038,ECS,0,Static,4,60.0,24.0,2.5,720.0,1280.0,3
4921,train,tt2413494,0045,FS,3,Static,4,159.0,24.0,6.6,720.0,1280.0,3
4922,train,tt2413494,0047,LS,4,Static,4,149.0,24.0,6.2,720.0,1280.0,3
4923,train,tt2413516,0007,FS,3,Motion,0,29.0,24.0,1.2,1080.0,1920.0,3
4924,train,tt2413516,0020,ECS,0,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
4925,train,tt2413516,0022,MS,2,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
4926,train,tt2413516,0028,CS,1,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
4927,train,tt2413516,0033,MS,2,Static,4,26.0,24.0,1.1,1080.0,1920.0,3
4928,train,tt2413516,0045,MS,2,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
4929,train,tt2413516,0071,ECS,0,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
4930,train,tt2414166,0005,ECS,0,Push,1,14.0,24.0,0.6,720.0,1280.0,3
4931,train,tt2414196,0004,FS,3,Static,4,72.0,30.0,2.4,1080.0,1920.0,3
4932,train,tt2414196,0016,ECS,0,Static,4,170.0,30.0,5.7,1080.0,1920.0,3
4933,train,tt2414196,0017,ECS,0,Static,4,66.0,30.0,2.2,1080.0,1920.0,3
4934,train,tt2414196,0020,ECS,0,Motion,0,121.0,30.0,4.0,1080.0,1920.0,3
4935,train,tt2414196,0023,ECS,0,Static,4,20.0,30.0,0.7,1080.0,1920.0,3
4936,train,tt2414196,0025,ECS,0,Static,4,17.0,30.0,0.6,1080.0,1920.0,3
4937,train,tt2414196,0028,ECS,0,Static,4,51.0,30.0,1.7,1080.0,1920.0,3
4938,train,tt2414766,0004,FS,3,Static,4,22.0,25.0,0.9,720.0,1280.0,3
4939,train,tt2414766,0011,ECS,0,Static,4,18.0,25.0,0.7,720.0,1280.0,3
4940,train,tt2414766,0017,ECS,0,Static,4,42.0,25.0,1.7,720.0,1280.0,3
4941,train,tt2414766,0020,CS,1,Motion,0,22.0,25.0,0.9,720.0,1280.0,3
4942,train,tt2414766,0022,CS,1,Push,1,25.0,25.0,1.0,720.0,1280.0,3
4943,train,tt2414766,0024,ECS,0,Static,4,30.0,25.0,1.2,720.0,1280.0,3
4944,train,tt2414766,0026,CS,1,Static,4,23.0,25.0,0.9,720.0,1280.0,3
4945,train,tt2414766,0027,ECS,0,Static,4,22.0,25.0,0.9,720.0,1280.0,3
4946,train,tt2414766,0032,ECS,0,Push,1,34.0,25.0,1.4,720.0,1280.0,3
4947,train,tt2414766,0033,ECS,0,Static,4,40.0,25.0,1.6,720.0,1280.0,3
4948,train,tt2414766,0037,ECS,0,Motion,0,24.0,25.0,1.0,720.0,1280.0,3
4949,train,tt2414766,0039,ECS,0,Static,4,14.0,25.0,0.6,720.0,1280.0,3
4950,train,tt2414766,0045,ECS,0,Static,4,14.0,25.0,0.6,720.0,1280.0,3
4951,train,tt2414766,0050,ECS,0,Static,4,15.0,25.0,0.6,720.0,1280.0,3
4952,train,tt2414766,0051,ECS,0,Static,4,26.0,25.0,1.0,720.0,1280.0,3
4953,train,tt2414766,0053,ECS,0,Static,4,26.0,25.0,1.0,720.0,1280.0,3
4954,train,tt2415904,0011,MS,2,Static,4,22.0,25.0,0.9,720.0,1280.0,3
4955,train,tt2415904,0037,CS,1,Static,4,14.0,25.0,0.6,720.0,1280.0,3
4956,train,tt2415904,0047,CS,1,Static,4,80.0,25.0,3.2,720.0,1280.0,3
4957,train,tt2415904,0054,MS,2,Static,4,24.0,25.0,1.0,720.0,1280.0,3
4958,train,tt2416424,0029,CS,1,Static,4,43.0,30.0,1.4,1080.0,1920.0,3
4959,train,tt2417154,0034,CS,1,Motion,0,18.0,24.0,0.8,1080.0,1920.0,3
4960,train,tt2417154,0036,MS,2,Static,4,59.0,24.0,2.5,1080.0,1920.0,3
4961,train,tt2417154,0060,MS,2,Push,1,17.0,24.0,0.7,1080.0,1920.0,3
4962,train,tt2417154,0061,MS,2,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
4963,train,tt2417154,0072,MS,2,Motion,0,14.0,24.0,0.6,1080.0,1920.0,3
4964,train,tt2417154,0087,CS,1,Static,4,38.0,24.0,1.6,1080.0,1920.0,3
4965,train,tt2417154,0097,ECS,0,Motion,0,52.0,24.0,2.2,1080.0,1920.0,3
4966,train,tt2417358,0005,FS,3,Static,4,128.0,25.0,5.1,720.0,1280.0,3
4967,train,tt2417358,0017,MS,2,Motion,0,50.0,25.0,2.0,720.0,1280.0,3
4968,train,tt2417358,0023,MS,2,Motion,0,38.0,25.0,1.5,720.0,1280.0,3
4969,train,tt2417358,0035,FS,3,Static,4,51.0,25.0,2.0,720.0,1280.0,3
4970,train,tt2417358,0043,MS,2,Static,4,65.0,25.0,2.6,720.0,1280.0,3
4971,train,tt2417358,0044,MS,2,Motion,0,159.0,25.0,6.4,720.0,1280.0,3
4972,train,tt2417490,0022,FS,3,Push,1,43.0,24.0,1.8,720.0,1280.0,3
4973,train,tt2417712,0001,LS,4,Motion,0,23.0,25.0,0.9,1080.0,1920.0,3
4974,train,tt2417712,0010,MS,2,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
4975,train,tt2417712,0016,CS,1,Static,4,31.0,25.0,1.2,1080.0,1920.0,3
4976,train,tt2418198,0006,ECS,0,Static,4,52.0,24.0,2.2,720.0,1280.0,3
4977,train,tt2418198,0028,MS,2,Static,4,19.0,24.0,0.8,720.0,1280.0,3
4978,train,tt2418198,0030,FS,3,Static,4,19.0,24.0,0.8,720.0,1280.0,3
4979,train,tt2418198,0034,MS,2,Static,4,19.0,24.0,0.8,720.0,1280.0,3
4980,train,tt2418198,0043,MS,2,Static,4,18.0,24.0,0.8,720.0,1280.0,3
4981,train,tt2418558,0002,FS,3,Static,4,27.0,25.0,1.1,720.0,1280.0,3
4982,train,tt2418558,0010,FS,3,Pull,2,66.0,25.0,2.6,720.0,1280.0,3
4983,train,tt2418558,0023,MS,2,Motion,0,26.0,25.0,1.0,720.0,1280.0,3
4984,train,tt2418558,0030,FS,3,Static,4,26.0,25.0,1.0,720.0,1280.0,3
4985,train,tt2418558,0036,CS,1,Static,4,27.0,25.0,1.1,720.0,1280.0,3
4986,train,tt2418558,0045,MS,2,Motion,0,33.0,25.0,1.3,720.0,1280.0,3
4987,train,tt2418558,0052,LS,4,Static,4,20.0,25.0,0.8,720.0,1280.0,3
4988,train,tt2418558,0054,MS,2,Static,4,15.0,25.0,0.6,720.0,1280.0,3
4989,train,tt2418558,0057,ECS,0,Static,4,23.0,25.0,0.9,720.0,1280.0,3
4990,train,tt2418558,0063,FS,3,Motion,0,22.0,25.0,0.9,720.0,1280.0,3
4991,train,tt2418558,0064,FS,3,Motion,0,33.0,25.0,1.3,720.0,1280.0,3
4992,train,tt2418558,0070,MS,2,Static,4,31.0,25.0,1.2,720.0,1280.0,3
4993,train,tt2418558,0082,FS,3,Motion,0,22.0,25.0,0.9,720.0,1280.0,3
4994,train,tt2419086,0001,ECS,0,Static,4,65.0,24.0,2.7,1080.0,1920.0,3
4995,train,tt2419086,0011,ECS,0,Static,4,255.0,24.0,10.6,1080.0,1920.0,3
4996,train,tt2419284,0001,LS,4,Motion,0,82.0,25.0,3.3,720.0,1280.0,3
4997,train,tt2419284,0006,FS,3,Push,1,52.0,25.0,2.1,720.0,1280.0,3
4998,train,tt2419284,0012,LS,4,Motion,0,49.0,25.0,2.0,720.0,1280.0,3
4999,train,tt2419284,0013,LS,4,Motion,0,60.0,25.0,2.4,720.0,1280.0,3
5000,train,tt2419284,0030,CS,1,Static,4,41.0,25.0,1.6,720.0,1280.0,3
5001,train,tt2419284,0031,ECS,0,Static,4,42.0,25.0,1.7,720.0,1280.0,3
5002,train,tt2419284,0033,LS,4,Static,4,25.0,25.0,1.0,720.0,1280.0,3
5003,train,tt2419284,0038,LS,4,Static,4,37.0,25.0,1.5,720.0,1280.0,3
5004,train,tt2419284,0057,ECS,0,Static,4,18.0,25.0,0.7,720.0,1280.0,3
5005,train,tt2419284,0060,MS,2,Static,4,28.0,25.0,1.1,720.0,1280.0,3
5006,train,tt2419284,0063,ECS,0,Static,4,40.0,25.0,1.6,720.0,1280.0,3
5007,train,tt2419284,0064,ECS,0,Static,4,27.0,25.0,1.1,720.0,1280.0,3
5008,train,tt2419284,0065,ECS,0,Motion,0,32.0,25.0,1.3,720.0,1280.0,3
5009,train,tt2419284,0067,MS,2,Static,4,88.0,25.0,3.5,720.0,1280.0,3
5010,train,tt2419284,0069,ECS,0,Static,4,30.0,25.0,1.2,720.0,1280.0,3
5011,train,tt2419284,0070,LS,4,Motion,0,27.0,25.0,1.1,720.0,1280.0,3
5012,train,tt2419284,0075,LS,4,Static,4,33.0,25.0,1.3,720.0,1280.0,3
5013,train,tt2419284,0085,LS,4,Motion,0,23.0,25.0,0.9,720.0,1280.0,3
5014,train,tt2419544,0009,FS,3,Static,4,30.0,24.0,1.2,1080.0,1920.0,3
5015,train,tt2419544,0019,CS,1,Static,4,36.0,24.0,1.5,1080.0,1920.0,3
5016,train,tt2419640,0001,LS,4,Static,4,16.0,25.0,0.6,1080.0,1920.0,3
5017,train,tt2419640,0003,LS,4,Static,4,21.0,25.0,0.8,1080.0,1920.0,3
5018,train,tt2419640,0037,FS,3,Pull,2,32.0,25.0,1.3,1080.0,1920.0,3
5019,train,tt2419640,0040,FS,3,Push,1,16.0,25.0,0.6,1080.0,1920.0,3
5020,train,tt2419640,0090,MS,2,Motion,0,17.0,25.0,0.7,1080.0,1920.0,3
5021,train,tt2419640,0093,FS,3,Motion,0,20.0,25.0,0.8,1080.0,1920.0,3
5022,train,tt2419640,0107,FS,3,Static,4,27.0,25.0,1.1,1080.0,1920.0,3
